id,name,nationality,income,debtRatio,creditScore,loanAmount,gender,age,riskProbability,decision,debt_to_income,credit_utilization,payment_history_score,loan_repayment_ratio
LENDING-10193,Joseph Johnson,Australia,42553,0.4158,770,15250,Other,18,0.2907,Approve,0.3583766126947571,0.3,1.0,2.7903606557377048
LENDING-10194,Karen Lopez,United States,48037,0.2104,569,23948,Other,24,0.4456,Reject,0.49853238128942273,0.3,1.0,2.005887756806414
LENDING-10195,Richard Gonzalez,Australia,41704,0.1739,676,8338,Male,19,0.3211,Approve,0.19993286015729905,0.3,1.0,5.001679059726553
LENDING-10196,Mary Williams,Singapore,16730,0.1195,850,5000,Other,74,0.1275,Approve,0.2988643156007173,0.3,1.0,3.346
LENDING-10197,Mary Johnson,United States,80005,0.3366,663,14630,Male,24,0.365,Approve,0.18286357102681083,0.3,1.0,5.468557758031443
LENDING-10198,Patricia Miller,Japan,77187,0.252,728,28350,Female,70,0.2701,Approve,0.36728982859808,0.3,1.0,2.7226455026455025
LENDING-10199,Sarah Martinez,Australia,32240,0.0971,670,10134,Male,38,0.3094,Approve,0.31433002481389577,0.3,1.0,3.1813696467337675
LENDING-10200,Susan Thomas,Canada,38021,0.1704,592,5538,Male,67,0.4136,Reject,0.14565634780779044,0.3,1.0,6.865474900686168
LENDING-10201,James Taylor,Japan,41179,0.4367,564,18318,Other,63,0.5224,Reject,0.4448383884989922,0.3,1.0,2.248007424391309
LENDING-10202,Susan Wilson,Japan,13777,0.4035,676,5000,Male,25,0.404,Approve,0.3629237134354359,0.3,1.0,2.7554
LENDING-10203,Mary Smith,France,33738,0.2208,843,10396,Female,64,0.157,Approve,0.3081391902306005,0.3,1.0,3.2452866487110428
LENDING-10204,John Garcia,Canada,36469,0.2629,798,18194,Other,18,0.2174,Approve,0.4988894677671447,0.3,1.0,2.0044520171485103
LENDING-10205,Jessica Davis,France,41938,0.3105,652,19230,Female,27,0.3882,Reject,0.4585340264199533,0.3,1.0,2.1808632345293812
LENDING-10206,Richard Johnson,Japan,36397,0.2546,849,14018,Other,71,0.1593,Approve,0.3851416325521334,0.3,1.0,2.5964474247396203
LENDING-10207,Richard Taylor,Singapore,71859,0.1791,559,29574,Other,22,0.4353,Reject,0.41155596376236797,0.3,1.0,2.4298032055183607
LENDING-10208,Patricia Davis,Canada,39437,0.5445,657,13174,Male,37,0.4542,Reject,0.33405177878641884,0.3,1.0,2.9935478973736145
LENDING-10209,Charles Jackson,Japan,31902,0.348,850,7646,Male,50,0.1884,Approve,0.23967149395022255,0.3,1.0,4.1723777138373
LENDING-10210,David Garcia,Japan,37522,0.3912,677,14634,Other,25,0.3873,Approve,0.39001119343318585,0.3,1.0,2.5640289736230697
LENDING-10211,Robert Garcia,Australia,9741,0.2333,794,5000,Other,69,0.2262,Approve,0.513294322964788,0.3,1.0,1.9482
LENDING-10212,Michael Williams,Japan,84870,0.4302,663,35697,Male,21,0.3906,Reject,0.4206079886885825,0.3,1.0,2.3775107151861503
LENDING-10213,Barbara Thomas,Canada,44798,0.4825,729,19094,Female,58,0.3544,Approve,0.4262243850171883,0.3,1.0,2.3461820467162458
LENDING-10214,Thomas Martinez,Japan,72759,0.5118,732,29526,Female,53,0.3459,Reject,0.40580546736486206,0.3,1.0,2.4642349116033326
LENDING-10215,William Lopez,Canada,61812,0.4467,649,19877,Other,32,0.4224,Reject,0.3215718630686598,0.3,1.0,3.109724807566534
LENDING-10216,Jessica Anderson,United States,40636,0.2966,773,7702,Other,68,0.2527,Approve,0.189536371690127,0.3,1.0,5.27603219942872
LENDING-10217,Jennifer Martin,Japan,43408,0.3969,677,14507,Female,25,0.3861,Approve,0.33420106892738666,0.3,1.0,2.9922106569242435
LENDING-10218,Karen Brown,United Kingdom,47349,0.0612,693,7812,Male,41,0.266,Approve,0.1649876449344231,0.3,1.0,6.061059907834101
LENDING-10219,William Taylor,United Kingdom,75718,0.3064,692,12191,Female,27,0.3264,Approve,0.16100530917351225,0.3,1.0,6.210975309654663
LENDING-10220,Linda Miller,United Kingdom,68919,0.2008,812,22880,Female,39,0.1672,Approve,0.3319839231561688,0.3,1.0,3.012194055944056
LENDING-10221,Thomas Miller,Canada,71031,0.269,658,25123,Female,72,0.3546,Approve,0.3536906421140066,0.3,1.0,2.827329538669745
LENDING-10222,William Jones,France,35760,0.1726,784,7311,Other,48,0.2059,Approve,0.20444630872483222,0.3,1.0,4.8912597455888385
LENDING-10223,Jennifer Thomas,Singapore,22709,0.2292,778,7573,Female,20,0.236,Approve,0.333480118014884,0.3,1.0,2.9986795193450417
LENDING-10224,Charles Rodriguez,Australia,23754,0.3884,703,9938,Other,66,0.365,Approve,0.4183716426707081,0.3,1.0,2.3902193600321997
LENDING-10225,Jennifer Hernandez,Australia,25579,0.1662,696,8774,Male,77,0.3051,Approve,0.343015755111615,0.3,1.0,2.9153179849555504
LENDING-10226,Sarah Anderson,Japan,27907,0.227,769,9974,Female,44,0.2425,Approve,0.35740136883219265,0.3,1.0,2.797974734309204
LENDING-10227,Linda Jackson,Singapore,25651,0.1862,662,5000,Other,54,0.3481,Approve,0.194924174496121,0.3,1.0,5.1302
LENDING-10228,Thomas Martin,Germany,28355,0.3181,843,12473,Male,66,0.1889,Approve,0.4398871451243167,0.3,1.0,2.2733103503567706
LENDING-10229,Linda Williams,France,26288,0.3585,738,7394,Male,21,0.3166,Approve,0.28126902008521,0.3,1.0,3.5553151203678657
LENDING-10230,Thomas Martin,Germany,50278,0.0755,657,7596,Female,43,0.3081,Reject,0.15107999522654045,0.3,1.0,6.619010005265929
LENDING-10231,Thomas Johnson,Germany,9483,0.4145,652,5000,Other,31,0.4356,Reject,0.5272593061267531,0.3,1.0,1.8966
LENDING-10232,Jennifer Anderson,Australia,44610,0.2475,631,9424,Other,75,0.3909,Reject,0.21125308226854966,0.3,1.0,4.733658743633277
LENDING-10233,Michael Martin,Canada,23472,0.36,641,5000,Male,52,0.4243,Reject,0.21301976823449217,0.3,1.0,4.6944
LENDING-10234,Elizabeth Gonzalez,Singapore,48845,0.3929,764,12569,Male,55,0.2873,Approve,0.2573241887603644,0.3,1.0,3.8861484604980507
LENDING-10235,Sarah Miller,Canada,27366,0.2976,766,6950,Female,53,0.2672,Approve,0.2539647738069137,0.3,1.0,3.9375539568345324
LENDING-10236,Linda Wilson,France,77557,0.418,771,29470,Other,57,0.2728,Approve,0.3799785963871733,0.3,1.0,2.6317271801832374
LENDING-10237,Michael Rodriguez,United Kingdom,13230,0.5192,581,5000,Other,19,0.5426,Reject,0.3779289493575208,0.3,1.0,2.646
LENDING-10238,James Thomas,United Kingdom,44277,0.3999,756,15103,Male,22,0.3004,Approve,0.34110260406079906,0.3,1.0,2.9316692047937494
LENDING-10239,Robert Davis,Germany,18187,0.1752,844,6114,Male,55,0.15,Approve,0.33617419035574864,0.3,1.0,2.9746483480536474
LENDING-10240,Richard Anderson,Germany,91224,0.2978,727,21446,Female,62,0.2779,Approve,0.2350916425502061,0.3,1.0,4.253660356243588
LENDING-10241,Charles Brown,France,32028,0.2511,756,10835,Female,74,0.2619,Approve,0.33829773947795677,0.3,1.0,2.9559760036917395
LENDING-10242,Linda Thomas,Australia,44907,0.5319,642,12772,Other,68,0.464,Reject,0.2844100028948716,0.3,1.0,3.516050735984967
LENDING-10243,Thomas Moore,Germany,59885,0.0733,556,18377,Male,71,0.4128,Reject,0.30687150371545463,0.3,1.0,3.2586929313816184
LENDING-10244,Mary Anderson,Canada,51291,0.2418,704,9806,Other,21,0.3062,Approve,0.1911836384550896,0.3,1.0,5.230573118498878
LENDING-10245,Mary Miller,France,38890,0.1071,760,12916,Other,49,0.2109,Approve,0.3321162252507071,0.3,1.0,3.010994115825333
LENDING-10246,William Thomas,Germany,70035,0.2155,795,24428,Female,38,0.1896,Approve,0.3487970300564004,0.3,1.0,2.8669968888161126
LENDING-10247,Susan Jones,Singapore,17522,0.2442,739,5000,Other,66,0.2856,Approve,0.28535555301906174,0.3,1.0,3.5044
LENDING-10248,Richard Davis,Germany,59799,0.432,773,18437,Male,49,0.2837,Approve,0.3083161925784712,0.3,1.0,3.2434235504691653
LENDING-10249,Mary Jones,Canada,34809,0.1431,748,5143,Female,33,0.2368,Approve,0.14774914533597633,0.3,1.0,6.768228660314991
LENDING-10250,Karen Brown,France,14093,0.6003,850,6077,Other,63,0.273,Reject,0.4312069821897396,0.3,1.0,2.319071910482146
LENDING-10251,Susan Jackson,United States,47926,0.154,726,13944,Other,32,0.2575,Approve,0.29094854567458167,0.3,1.0,3.437033849684452
LENDING-10252,Robert Jackson,Canada,37591,0.3964,690,7660,Male,23,0.3747,Approve,0.20377217951105317,0.3,1.0,4.907441253263707
LENDING-10253,James Johnson,Singapore,18492,0.1792,685,5000,Male,22,0.3245,Approve,0.2703871944624703,0.3,1.0,3.6984
LENDING-10254,John Anderson,France,25123,0.3433,801,5000,Other,76,0.2439,Approve,0.1990208175775186,0.3,1.0,5.0246
LENDING-10255,Sarah Martinez,United Kingdom,42724,0.4111,566,7687,Male,51,0.5118,Reject,0.17992229192023218,0.3,1.0,5.55795498894237
LENDING-10256,Charles Martin,Japan,18032,0.4191,738,5000,Male,67,0.3389,Approve,0.277284826974268,0.3,1.0,3.6064
LENDING-10257,Sarah Thomas,United States,50646,0.5139,643,24507,Female,26,0.4547,Reject,0.4838881649093709,0.3,1.0,2.0665932182641695
LENDING-10258,Joseph Jackson,United Kingdom,22143,0.0335,752,8399,Other,39,0.2059,Approve,0.3793072302759337,0.3,1.0,2.6363852839623765
LENDING-10259,Thomas Lopez,United Kingdom,27599,0.2771,718,5983,Female,45,0.3133,Approve,0.21678321678321677,0.3,1.0,4.612903225806452
LENDING-10260,Linda Martin,United Kingdom,25670,0.1305,618,5000,Male,30,0.3794,Reject,0.19477989871445267,0.3,1.0,5.134
LENDING-10261,Richard Taylor,France,53018,0.2505,770,24659,Female,18,0.2359,Approve,0.46510619035044704,0.3,1.0,2.150046636116631
LENDING-10262,Richard Brown,Canada,17236,0.3847,693,5000,Female,60,0.3781,Approve,0.2900905082385704,0.3,1.0,3.4472
LENDING-10263,William Martin,Australia,50406,0.2588,661,23373,Other,35,0.3586,Approve,0.46369479823830495,0.3,1.0,2.1565909382620974
LENDING-10264,Jessica Davis,France,38371,0.1852,714,15770,Other,75,0.2847,Approve,0.41098746449141277,0.3,1.0,2.4331642358909322
LENDING-10265,Patricia Jones,Canada,37622,0.5134,508,13061,Male,75,0.6083,Reject,0.3471638934665887,0.3,1.0,2.8804838833167445
LENDING-10266,David Moore,Australia,40699,0.3611,631,6608,Other,34,0.4269,Reject,0.16236271161453597,0.3,1.0,6.159049636803874
LENDING-10267,Charles Anderson,Canada,34578,0.1334,643,16686,Other,69,0.3485,Reject,0.48256116605934407,0.3,1.0,2.0722761596548005
LENDING-10268,James Williams,Singapore,65794,0.3549,764,25763,Female,30,0.2674,Approve,0.39157065993859624,0.3,1.0,2.5538174901991226
LENDING-10269,David Garcia,Singapore,34385,0.1871,850,16460,Male,43,0.1389,Approve,0.47869710629635015,0.3,1.0,2.089003645200486
LENDING-10270,Richard Williams,Australia,30595,0.111,729,5000,Female,72,0.25,Approve,0.16342539630658603,0.3,1.0,6.119
LENDING-10271,Thomas Hernandez,France,15677,0.3025,676,5093,Male,39,0.3727,Approve,0.32487082987816546,0.3,1.0,3.078146475554683
LENDING-10272,Jessica Jones,Germany,32848,0.1766,634,9694,Male,52,0.3722,Reject,0.29511690209449587,0.3,1.0,3.388487724365587
LENDING-10273,Linda Rodriguez,United States,54828,0.25,762,25146,Other,62,0.2436,Approve,0.45863427445830596,0.3,1.0,2.180386542591267
LENDING-10274,David Gonzalez,Japan,38624,0.2769,625,7186,Other,35,0.4092,Reject,0.18605012427506215,0.3,1.0,5.374895630392429
LENDING-10275,Elizabeth Moore,Canada,49352,0.2307,737,18751,Male,74,0.2678,Approve,0.37994407521478357,0.3,1.0,2.631966295130926
LENDING-10276,James Jackson,United Kingdom,30258,0.1008,850,8319,Male,39,0.1151,Approve,0.2749355542335911,0.3,1.0,3.6372160115398486
LENDING-10277,Mary Miller,France,40431,0.3284,633,6729,Other,47,0.415,Reject,0.16643169844920977,0.3,1.0,6.008470798038341
LENDING-10278,James Johnson,Germany,27606,0.1478,754,13096,Male,20,0.2353,Approve,0.47438962544374413,0.3,1.0,2.107971899816738
LENDING-10279,Barbara Taylor,Germany,60445,0.3586,703,19816,Female,64,0.3377,Approve,0.327835222102738,0.3,1.0,3.0503128784820346
LENDING-10280,Charles Brown,Canada,46679,0.5218,827,16991,Other,51,0.2583,Reject,0.3639966580260931,0.3,1.0,2.7472779706903654
LENDING-10281,Michael Williams,United States,23938,0.0528,734,9979,Other,46,0.2304,Approve,0.4168685771576573,0.3,1.0,2.398837558873635
LENDING-10282,Jennifer Martin,United Kingdom,7481,0.2473,847,5000,Female,23,0.1737,Approve,0.6683598449405159,0.3,1.0,1.4962
LENDING-10283,James Miller,Canada,35171,0.3795,687,11184,Female,74,0.3741,Approve,0.3179892525091695,0.3,1.0,3.1447603719599426
LENDING-10284,Linda Lopez,France,86197,0.4633,611,24468,Male,24,0.4566,Reject,0.28386138728726057,0.3,1.0,3.5228461664214485
LENDING-10285,Karen Jones,France,50894,0.409,611,15465,Female,45,0.458,Reject,0.3038668605336582,0.3,1.0,3.2909149692854833
LENDING-10286,Michael Jackson,Germany,31217,0.2185,615,7464,Other,27,0.4063,Reject,0.23910049011756415,0.3,1.0,4.182341907824223
LENDING-10287,Richard Miller,Germany,28649,0.1148,757,12908,Female,53,0.2216,Approve,0.4505567384550944,0.3,1.0,2.2194762937713044
LENDING-10288,Robert Wilson,Canada,44495,0.1038,561,11930,Male,37,0.4242,Reject,0.2681200134846612,0.3,1.0,3.7296730930427495
LENDING-10289,Patricia Lopez,Germany,66974,0.3222,635,11030,Other,70,0.3977,Reject,0.16469077552483052,0.3,1.0,6.071985494106981
LENDING-10290,Sarah Williams,Singapore,25735,0.1202,722,11967,Male,34,0.2628,Approve,0.46500874295706235,0.3,1.0,2.1504972006350798
LENDING-10291,Michael Jones,United States,47080,0.5366,661,12133,Female,73,0.4436,Reject,0.25771028037383176,0.3,1.0,3.880326382592928
LENDING-10292,Joseph Lopez,Germany,50275,0.2386,720,9051,Male,53,0.2883,Approve,0.18002983590253605,0.3,1.0,5.554634846978234
LENDING-10293,William Brown,Australia,50402,0.4031,729,21229,Other,56,0.3277,Approve,0.42119360342843537,0.3,1.0,2.374205096801545
LENDING-10294,Sarah Gonzalez,France,14710,0.0714,703,5861,Male,50,0.2744,Approve,0.3984364377974167,0.3,1.0,2.5098106125234603
LENDING-10295,James Moore,United Kingdom,16618,0.3092,842,5134,Male,50,0.1932,Approve,0.3089421109640149,0.3,1.0,3.2368523568367746
LENDING-10296,Jennifer Anderson,France,54529,0.3119,750,17530,Female,54,0.2754,Approve,0.3214803132278237,0.3,1.0,3.1106103822019397
LENDING-10297,Mary Wilson,Japan,56646,0.3757,692,25773,Male,48,0.3568,Approve,0.45498358224764324,0.3,1.0,2.1978815038994295
LENDING-10298,Linda Jackson,France,43966,0.4191,579,5231,Male,70,0.4994,Reject,0.11897830141472956,0.3,1.0,8.404893901739628
LENDING-10299,Robert Smith,United States,21559,0.1439,746,5000,Female,59,0.2458,Approve,0.23192170323298855,0.3,1.0,4.3118
LENDING-10300,Michael Brown,Australia,26467,0.2374,591,10073,Female,42,0.4405,Reject,0.3805871462576038,0.3,1.0,2.6275191104933984
LENDING-10301,Karen Anderson,Singapore,12999,0.5482,745,5000,Male,21,0.3725,Reject,0.3846449726902069,0.3,1.0,2.5998
LENDING-10302,Jennifer Williams,United Kingdom,33488,0.1499,849,9594,Other,19,0.1293,Approve,0.2864906832298137,0.3,1.0,3.4905149051490514
LENDING-10303,Barbara Anderson,France,109731,0.3197,754,43865,Other,65,0.2458,Approve,0.3997502984571361,0.3,1.0,2.501561609483643
LENDING-10304,Elizabeth Gonzalez,Germany,88919,0.4371,586,11981,Female,37,0.4747,Reject,0.13474060661950765,0.3,1.0,7.421667640430682
LENDING-10305,Barbara Williams,United States,43422,0.2439,728,8687,Female,70,0.2845,Approve,0.200059877481461,0.3,1.0,4.998503510993438
LENDING-10306,Susan Lopez,France,29704,0.3419,698,5000,Male,59,0.3535,Approve,0.16832749798007002,0.3,1.0,5.9408
LENDING-10307,Thomas Martinez,Australia,39940,0.3303,735,18364,Male,34,0.3046,Approve,0.4597896845267902,0.3,1.0,2.1749074275756914
LENDING-10308,Thomas Thomas,Japan,17815,0.2705,740,7049,Male,43,0.2922,Approve,0.39567779960707267,0.3,1.0,2.5273088381330684
LENDING-10309,Robert Miller,Singapore,97000,0.1001,702,17169,Female,63,0.243,Approve,0.177,0.3,1.0,5.649717514124294
LENDING-10310,Richard Smith,Germany,46875,0.0933,656,5961,Other,29,0.3162,Reject,0.127168,0.3,1.0,7.863613487669854
LENDING-10311,Jennifer Williams,Canada,51869,0.2836,773,14724,Other,32,0.2431,Approve,0.2838689776166882,0.3,1.0,3.5227519695734855
LENDING-10312,Mary Thomas,France,26844,0.2916,672,5000,Male,28,0.3682,Approve,0.18626136194307852,0.3,1.0,5.3688
LENDING-10313,Jessica Williams,United Kingdom,12636,0.3486,665,5000,Female,72,0.4001,Approve,0.3956948401392846,0.3,1.0,2.5272
LENDING-10314,Linda Jones,France,49332,0.4567,651,18786,Other,21,0.4294,Reject,0.380807589394308,0.3,1.0,2.6259980836793355
LENDING-10315,Michael Hernandez,Canada,32274,0.1569,626,12702,Female,43,0.3753,Reject,0.3935675776166574,0.3,1.0,2.540859707132735
LENDING-10316,Richard Wilson,Singapore,25346,0.3777,637,5476,Male,21,0.433,Reject,0.21604986980194113,0.3,1.0,4.628560993425858
LENDING-10317,Michael Thomas,United States,40897,0.2258,743,11557,Female,54,0.264,Approve,0.28258796488740007,0.3,1.0,3.5387211213982868
LENDING-10318,David Miller,Germany,43011,0.3148,604,10838,Male,62,0.4413,Reject,0.25198205110320615,0.3,1.0,3.968536630374608
LENDING-10319,Susan Johnson,United Kingdom,28895,0.4356,781,13748,Female,76,0.2915,Approve,0.4757916594566534,0.3,1.0,2.1017602560372417
LENDING-10320,William Anderson,United Kingdom,90165,0.3769,556,32439,Male,56,0.4887,Reject,0.3597737481284312,0.3,1.0,2.7795246462591323
LENDING-10321,Patricia Hernandez,United Kingdom,37446,0.313,638,6332,Female,32,0.4064,Reject,0.16909683277252577,0.3,1.0,5.913771320277953
LENDING-10322,Richard Anderson,France,57891,0.0892,734,6122,Other,35,0.2244,Approve,0.10575046207527941,0.3,1.0,9.456223456386802
LENDING-10323,James Wilson,Germany,42212,0.4298,784,11012,Male,71,0.2798,Approve,0.26087368520799775,0.3,1.0,3.833272793316382
LENDING-10324,David Martin,United States,32686,0.2027,780,15928,Other,32,0.2208,Approve,0.4873034326623019,0.3,1.0,2.0521094927172276
LENDING-10325,William Anderson,United Kingdom,32842,0.4448,722,15615,Female,57,0.3567,Approve,0.4754582546738932,0.3,1.0,2.103234069804675
LENDING-10326,James Williams,Japan,44191,0.3554,670,14056,Other,25,0.3809,Approve,0.31807381593537143,0.3,1.0,3.143924302788845
LENDING-10327,Thomas Anderson,Singapore,56580,0.4477,820,19708,Other,47,0.2387,Approve,0.34832096147048425,0.3,1.0,2.870915364319058
LENDING-10328,James Davis,France,49731,0.4547,658,11735,Other,73,0.421,Reject,0.2359695159960588,0.3,1.0,4.237835534725181
LENDING-10329,Barbara Thomas,France,16018,0.1901,730,5000,Female,24,0.2799,Approve,0.31214883256336623,0.3,1.0,3.2036
LENDING-10330,Barbara Brown,United States,46032,0.1955,663,10586,Female,20,0.3396,Approve,0.22997045533541885,0.3,1.0,4.348384658983563
LENDING-10331,Patricia Anderson,Japan,35948,0.3193,767,16347,Male,52,0.2684,Approve,0.4547401802603761,0.3,1.0,2.1990579311188596
LENDING-10332,Elizabeth Smith,United States,16797,0.4688,735,5223,Other,43,0.3577,Approve,0.3109483836399357,0.3,1.0,3.2159678345778286
LENDING-10333,Sarah Hernandez,Japan,30660,0.2182,831,5000,Female,37,0.1709,Approve,0.16307893020221786,0.3,1.0,6.132
LENDING-10334,David Wilson,Canada,21918,0.1318,642,5000,Female,73,0.3555,Reject,0.22812300392371568,0.3,1.0,4.3836
LENDING-10335,William Martinez,Singapore,24141,0.5527,500,5231,Female,24,0.6356,Reject,0.21668530715380474,0.3,1.0,4.614987574077614
LENDING-10336,William Smith,France,43386,0.3722,659,18288,Female,18,0.3983,Approve,0.42151846217673905,0.3,1.0,2.3723753280839897
LENDING-10337,Karen Jackson,Germany,38393,0.3425,723,17416,Female,58,0.3221,Approve,0.45362435860703776,0.3,1.0,2.2044671566375746
LENDING-10338,Jessica Miller,Singapore,77051,0.1839,662,18721,Female,67,0.3217,Approve,0.24296894264837576,0.3,1.0,4.115752363655788
LENDING-10339,Barbara Brown,Canada,30531,0.2444,725,10968,Female,25,0.2944,Approve,0.35924142674658543,0.3,1.0,2.783643326039387
LENDING-10340,James Thomas,Australia,39212,0.1879,649,6036,Male,70,0.356,Reject,0.1539324696521473,0.3,1.0,6.4963552021206095
LENDING-10341,Richard Martin,Japan,67658,0.2091,678,31755,Male,57,0.3165,Approve,0.46934582754441456,0.3,1.0,2.1306250984096993
LENDING-10342,Elizabeth Taylor,Singapore,12292,0.3632,740,5897,Male,22,0.3228,Approve,0.4797429222258379,0.3,1.0,2.08444972019671
LENDING-10343,James Taylor,France,49758,0.097,681,11357,Other,18,0.2886,Approve,0.22824470436914668,0.3,1.0,4.3812626573919164
LENDING-10344,Jessica Anderson,Canada,80665,0.5694,645,14801,Other,53,0.4541,Reject,0.18348726213351516,0.3,1.0,5.4499695966488755
LENDING-10345,Thomas Jones,Singapore,28583,0.1246,542,5000,Other,55,0.4591,Reject,0.17492915369275444,0.3,1.0,5.7166
LENDING-10346,Elizabeth Jackson,Singapore,43348,0.4168,569,18708,Other,70,0.5099,Reject,0.4315770047060995,0.3,1.0,2.3170836005986746
LENDING-10347,Jessica Thomas,France,40312,0.342,705,6377,Other,66,0.3406,Approve,0.15819110934709268,0.3,1.0,6.321467774815744
LENDING-10348,Thomas Davis,United States,19603,0.2504,744,5000,Female,64,0.281,Approve,0.2550630005611386,0.3,1.0,3.9206
LENDING-10349,Jessica Hernandez,United Kingdom,124014,0.4517,632,61713,Male,67,0.4113,Reject,0.49762929991775123,0.3,1.0,2.0095279762772837
